lib_name;lib_type;lib_version;lib_function_name;lib_function_offset;test_name;test_type;test_function_name;test_function_offset;similarity
kernel32;dll;1;SdbFindFirstTagRef;0x180010f94;vuln2;exe;sub_401300;0x401300;0.6702815355009533
kernel32;dll;1;SdbTagRefToTagID;0x18001140c;vuln2;exe;sub_401300;0x401300;0.6069849837332943
kernel32;dll;1;RtlFileMapFree;0x180011774;vuln2;exe;sub_401300;0x401300;0.6669605129463726
kernel32;dll;1;FindActCtxSectionStringWWorker;0x180013250;vuln2;exe;sub_401300;0x401300;0.6607122666757786
kernel32;dll;1;DeviceIoControlImplementation;0x180015530;vuln2;exe;sub_401300;0x401300;0.6463200564411334
kernel32;dll;1;BaseGenerateAppCompatData;0x180016750;vuln2;exe;sub_401300;0x401300;0.6415020116645145
kernel32;dll;1;BaseDllInitializeMemoryManager;0x180017510;vuln2;exe;sub_401300;0x401300;0.5776170481925642
kernel32;dll;1;GetNumberFormatW;0x18001b1d0;vuln2;exe;sub_401300;0x401300;0.5788584549674215
kernel32;dll;1;RtlDownlevelGetNtSystemRoot;0x18001b834;vuln2;exe;sub_401300;0x401300;0.6589129333964046
kernel32;dll;1;OpenMutexA;0x18001bfc0;vuln2;exe;sub_401300;0x401300;0.5606687278698881
kernel32;dll;1;lstrcmpA;0x18001c42c;vuln2;exe;sub_401300;0x401300;0.5255397144794802
kernel32;dll;1;WerpSetFlags;0x18001cb7c;vuln2;exe;sub_401300;0x401300;0.6843932223088085
kernel32;dll;1;BasepGetPebFromProcess;0x18001f86c;vuln2;exe;sub_401300;0x401300;0.6020680117082002
kernel32;dll;1;OpenFileMappingA;0x1800215b0;vuln2;exe;sub_401300;0x401300;0.629944779950187
kernel32;dll;1;?AicpAsyncInitializeHandle@@YAKPEAU_RPC_ASYNC_STATE@@K@Z;0x180025ba4;vuln2;exe;sub_401300;0x401300;0.5864592301345837
kernel32;dll;1;__GSHandlerCheck_SEH;0x180026260;vuln2;exe;sub_401300;0x401300;0.6821242663199202
kernel32;dll;1;CreateDirectoryTransactedA;0x180036e20;vuln2;exe;sub_401300;0x401300;0.6616693364289347
kernel32;dll;1;GetFriendlyMatchComm;0x18003d070;vuln2;exe;sub_401300;0x401300;0.5613967857243303
kernel32;dll;1;Toolhelp32ReadProcessMemory;0x18003bde0;vuln2;exe;sub_401300;0x401300;0.6664151733712881
kernel32;dll;1;ConvertParity;0x180042194;vuln2;exe;sub_401300;0x401300;0.5653497424657241
kernel32;dll;1;DeviceNameCompare;0x180042360;vuln2;exe;sub_401300;0x401300;0.6163213923334996
kernel32;dll;1;CreateHardLinkTransactedA;0x180042880;vuln2;exe;sub_401300;0x401300;0.6525296644768492
kernel32;dll;1;GetApplicationRecoveryCallbackWorker;0x180042ec0;vuln2;exe;sub_401300;0x401300;0.606895860093558
kernel32;dll;1;GetCalendarDateFormat;0x1800498a0;vuln2;exe;sub_401300;0x401300;0.688914331531427
kernel32;dll;1;EnumDateFormatsA;0x18004a490;vuln2;exe;sub_401300;0x401300;0.5316162536306333
kernel32;dll;1;IsGregBasedLeapDay;0x18004e68c;vuln2;exe;sub_401300;0x401300;0.6311019860703486
kernel32;dll;1;IsGregBasedLeapYear;0x18004e708;vuln2;exe;sub_401300;0x401300;0.5371772774202133
kernel32;dll;1;GetGregBasedDaysInMonth;0x18004e2ec;vuln2;exe;sub_401300;0x401300;0.5940291539752104
kernel32;dll;1;IsValidGregBasedDateTime;0x18004e838;vuln2;exe;sub_401300;0x401300;0.6519447631861769
kernel32;dll;1;ConvertUmAlQuraDateTimeToSystemTime;0x18004ecd4;vuln2;exe;sub_401300;0x401300;0.5977245267736588
kernel32;dll;1;GetUmAlQuraDayOfYear;0x18004ed38;vuln2;exe;sub_401300;0x401300;0.6396320440862693
kernel32;dll;1;ConvertHebrewDateTimeToSystemTime;0x18004f590;vuln2;exe;sub_401300;0x401300;0.5977245267736588
kernel32;dll;1;GetHebrewDayOfYear;0x18004f6fc;vuln2;exe;sub_401300;0x401300;0.6243062406340992
kernel32;dll;1;?AddYears@PersianCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x1800500b0;vuln2;exe;sub_401300;0x401300;0.5929240551954246
kernel32;dll;1;?FixedFromPersian@PersianCalendar@Calendars@Globalization@Windows@@CA?AUFixedDate@234@HHH@Z;0x1800501f0;vuln2;exe;sub_401300;0x401300;0.640051948808313
kernel32;dll;1;?MiddayAtPersianObservationSite@PersianCalendar@Calendars@Globalization@Windows@@CA?AVMomentInUniversalTime@CalendricalCalculations@234@N@Z;0x18005048c;vuln2;exe;sub_401300;0x401300;0.597392224453978
kernel32;dll;1;GetPersianSupportedDateRange;0x180050dc4;vuln2;exe;sub_401300;0x401300;0.6629959109764578
kernel32;dll;1;ConvertHijriDateTimeToSystemTime;0x180051448;vuln2;exe;sub_401300;0x401300;0.5702310042303249
kernel32;dll;1;ConvertSystemTimeToHijriDateTimeEx;0x1800514b0;vuln2;exe;sub_401300;0x401300;0.6807506906920637
kernel32;dll;1;GetHijriDayOfYear;0x180051710;vuln2;exe;sub_401300;0x401300;0.6420128828165202
kernel32;dll;1;?AsLocalTime@MomentInApparentTime@CalendricalCalculations@Calendars@Globalization@Windows@@QEAA?AVMomentInLocalTime@2345@VLongitude@2345@@Z;0x180051bb4;vuln2;exe;sub_401300;0x401300;0.5684119609911429
kernel32;dll;1;?DefaultEphemerisCorrection@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CANH@Z;0x180051d30;vuln2;exe;sub_401300;0x401300;0.5934211644923213
kernel32;dll;1;?GetYearAndOrdinalDay@GregorianCalendar@Calendars@Globalization@Windows@@SA?AU?$pair@HH@std@@AEBUFixedDate@234@@Z;0x18005248c;vuln2;exe;sub_401300;0x401300;0.6083148931645713
kernel32;dll;1;?Midday@MomentInApparentTime@CalendricalCalculations@Calendars@Globalization@Windows@@SA?AVMomentInUniversalTime@2345@NVLongitude@2345@@Z;0x180052598;vuln2;exe;sub_401300;0x401300;0.5894562652400859
kernel32;dll;1;?Pack@GregorianCalendar@Calendars@Globalization@Windows@@SA?AUFixedDate@234@HHH@Z;0x180052734;vuln2;exe;sub_401300;0x401300;0.6556377277374081
kernel32;dll;1;BasepTpIoFinalizationCallback;0x180057fe0;vuln2;exe;sub_401300;0x401300;0.5393875968163564
kernel32;dll;1;AllocContext;0x18005ba74;vuln2;exe;sub_401300;0x401300;0.703338458582306
kernel32;dll;1;BackupReadBuffer;0x18005c33c;vuln2;exe;sub_401300;0x401300;0.6523221735783438
kernel32;dll;1;CallNamedPipeA;0x180060520;vuln2;exe;sub_401300;0x401300;0.6728791736135954
kernel32;dll;1;CreatePrivateNamespaceA;0x180060c50;vuln2;exe;sub_401300;0x401300;0.586786613893552
kernel32;dll;1;CopyFileA;0x180060d70;vuln2;exe;sub_401300;0x401300;0.6908334284797955
kernel32;dll;1;CopyFileExA;0x180060e20;vuln2;exe;sub_401300;0x401300;0.6613300025276536
kernel32;dll;1;CreateDirectoryExA;0x180061a00;vuln2;exe;sub_401300;0x401300;0.6669511630434464
kernel32;dll;1;OpenSemaphoreA;0x180062010;vuln2;exe;sub_401300;0x401300;0.5796944153119916
kernel32;dll;1;OpenWaitableTimerA;0x180062080;vuln2;exe;sub_401300;0x401300;0.5796944153119916
kernel32;dll;1;CreateSymbolicLinkA;0x1800622e0;vuln2;exe;sub_401300;0x401300;0.6594312355130997
kernel32;dll;1;CreateSymbolicLinkTransactedA;0x1800623a0;vuln2;exe;sub_401300;0x401300;0.6338748074727201
kernel32;dll;1;GetFileAttributesTransactedA;0x1800626c0;vuln2;exe;sub_401300;0x401300;0.551340111385022
kernel32;dll;1;DefineDosDeviceA;0x180063c10;vuln2;exe;sub_401300;0x401300;0.6994202863638148
kernel32;dll;1;SetVolumeMountPointA;0x180065230;vuln2;exe;sub_401300;0x401300;0.5927881923910148
kernel32;dll;1;FindActCtxSectionStringA;0x180065640;vuln2;exe;sub_401300;0x401300;0.6748373351721423
kernel32;dll;1;SetVolumeLabelA;0x1800666b0;vuln2;exe;sub_401300;0x401300;0.6871006907343896
kernel32;dll;1;TermsrvDoesFileExist;0x180067a80;vuln2;exe;sub_401300;0x401300;0.6280240058622089
kernel32;dll;1;_lopen;0x180068760;vuln2;exe;sub_401300;0x401300;0.5908583620023393
kernel32;dll;1;DuplicateConsoleHandle;0x1800688e0;vuln2;exe;sub_401300;0x401300;0.6871163113731102
kernel32;dll;1;FreeGlobalBuffers;0x1800696b8;vuln2;exe;sub_401300;0x401300;0.583804957730476
kernel32;dll;1;InitGlobalBuffers;0x180069730;vuln2;exe;sub_401300;0x401300;0.5472341616132697
kernel32;dll;1;RtlUnicodeStringValidateDestWorker;0x1800736f4;vuln2;exe;sub_401300;0x401300;0.5918018653211483
kernel32;dll;1;?_DeleteElement@@YAJPEAU_WER_PEB_HEADER_BLOCK@@PEAU_WER_GATHER@@1@Z;0x18006bd3c;vuln2;exe;sub_401300;0x401300;0.6258166179065722
kernel32;dll;1;BasepInitAppCompatData;0x18006fae0;vuln2;exe;sub_401300;0x401300;0.6706971533675058
kernel32;dll;1;BasepQueryModuleData;0x18006fdcc;vuln2;exe;sub_401300;0x401300;0.6935755697421384
kernel32;dll;1;AslUnicodeStringFree;0x180073e88;vuln2;exe;sub_401300;0x401300;0.563540844631995
kernel32;dll;1;AslpFileLargeMapDelete;0x18007863c;vuln2;exe;sub_401300;0x401300;0.5819082791609701
kernel32;dll;1;RtlVirtualUnwindStub;0x180001010;vuln2;exe;sub_401390;0x401390;0.6370842987563435
kernel32;dll;1;SkipPathTypeIndicator_U;0x180006ef0;vuln2;exe;sub_401390;0x401390;0.6507762320680132
kernel32;dll;1;GetCalendarDaysInMonth;0x1800073b0;vuln2;exe;sub_401390;0x401390;0.6849410653518805
kernel32;dll;1;IsValidGregorianTime;0x180008390;vuln2;exe;sub_401390;0x401390;0.6486983276196695
kernel32;dll;1;GetGregorianDayOfWeekHelper;0x18000850c;vuln2;exe;sub_401390;0x401390;0.6889535714658257
kernel32;dll;1;CompatCacheMapQuirksTable;0x180009284;vuln2;exe;sub_401390;0x401390;0.5741116454348788
kernel32;dll;1;GetLocaleNullStringFromArrayInPool;0x180009624;vuln2;exe;sub_401390;0x401390;0.5423361542415022
kernel32;dll;1;AslPathToSystemPathBuf;0x1800099f8;vuln2;exe;sub_401390;0x401390;0.5187781598699802
kernel32;dll;1;NlsCopyUnicodeString;0x18000b0f4;vuln2;exe;sub_401390;0x401390;0.5313946053342073
kernel32;dll;1;BasepSxsCloseHandles;0x180014ba4;vuln2;exe;sub_401390;0x401390;0.6895957784560328
kernel32;dll;1;QuirkIsEnabled3Worker;0x180015d00;vuln2;exe;sub_401390;0x401390;0.6054213275839287
kernel32;dll;1;SdbReadBinaryTag;0x1800107c0;vuln2;exe;sub_401390;0x401390;0.5614155248590594
kernel32;dll;1;timeGetTime;0x18001b9c0;vuln2;exe;sub_401390;0x401390;0.6335426640988571
kernel32;dll;1;SdbpReadTagData;0x18001101c;vuln2;exe;sub_401390;0x401390;0.5265342906277954
kernel32;dll;1;SdbFindFirstTag;0x18001109c;vuln2;exe;sub_401390;0x401390;0.5243991668133544
kernel32;dll;1;SdbpGetNextTagId;0x1800111c8;vuln2;exe;sub_401390;0x401390;0.5150111116125506
kernel32;dll;1;SdbTagIDToTagRef;0x1800114b0;vuln2;exe;sub_401390;0x401390;0.6754089407502132
kernel32;dll;1;SdbpCleanupLocalDatabaseSupport;0x1800117f0;vuln2;exe;sub_401390;0x401390;0.575833275006074
kernel32;dll;1;SdbpGetCurrentOSKind;0x1800119b0;vuln2;exe;sub_401390;0x401390;0.5628635386448787
kernel32;dll;1;SdbpGetBinaryRuntimePlatform;0x180011a2c;vuln2;exe;sub_401390;0x401390;0.6347807523184524
kernel32;dll;1;SdbpInitializeMatchers;0x180011bc0;vuln2;exe;sub_401390;0x401390;0.6428749086422223
kernel32;dll;1;SdbGetPathSystemSdb;0x180011c20;vuln2;exe;sub_401390;0x401390;0.5293316430766553
kernel32;dll;1;UnregisterWait;0x180013710;vuln2;exe;sub_401390;0x401390;0.6145729928636599
kernel32;dll;1;FindNLSStringExStub;0x1800157d0;vuln2;exe;sub_401390;0x401390;0.6098604115758661
kernel32;dll;1;CompareStringExStub;0x180015bf0;vuln2;exe;sub_401390;0x401390;0.6107108589877932
kernel32;dll;1;LCMapStringExStub;0x180015c70;vuln2;exe;sub_401390;0x401390;0.6107108589877932
kernel32;dll;1;BaseGenerateAppCompatData;0x180016750;vuln2;exe;sub_401390;0x401390;0.5076044359469261
kernel32;dll;1;BaseThreadInitThunk;0x180016fc0;vuln2;exe;sub_401390;0x401390;0.6825663992342027
kernel32;dll;1;BaseDllInitializeMemoryManager;0x180017510;vuln2;exe;sub_401390;0x401390;0.5815338373381851
kernel32;dll;1;IsTSAppCompatEnabled;0x1800178a0;vuln2;exe;sub_401390;0x401390;0.5772569038436385
kernel32;dll;1;BasepAreExtensionPointsBlocked;0x18001833c;vuln2;exe;sub_401390;0x401390;0.6385711888140045
kernel32;dll;1;BasepIsTestSigningEnabled;0x180018398;vuln2;exe;sub_401390;0x401390;0.8908498114926899
kernel32;dll;1;VerifyVersionInfoW;0x1800183f0;vuln2;exe;sub_401390;0x401390;0.6216720092192964
kernel32;dll;1;??1COMPAT_CACHE_AUTO_EXE@@QEAA@XZ;0x180018b04;vuln2;exe;sub_401390;0x401390;0.6418812829394785
kernel32;dll;1;LoadImageFile;0x180019c20;vuln2;exe;sub_401390;0x401390;0.6101217438743253
kernel32;dll;1;FreeImageInfo;0x180019d78;vuln2;exe;sub_401390;0x401390;0.6487641890460906
kernel32;dll;1;GetNumberFormatW;0x18001b1d0;vuln2;exe;sub_401390;0x401390;0.572753417543916
kernel32;dll;1;lstrcmpiA;0x18001b2ac;vuln2;exe;sub_401390;0x401390;0.6741975428291631
kernel32;dll;1;CreateThreadStub;0x18001b540;vuln2;exe;sub_401390;0x401390;0.6235148094407306
kernel32;dll;1;GetMinSupportedPersianYear;0x180050b08;vuln2;exe;sub_401390;0x401390;0.6940412338952268
kernel32;dll;1;BasepFreeAppCompatData;0x18001bb30;vuln2;exe;sub_401390;0x401390;0.5426404827120392
kernel32;dll;1;CreateMailslotA;0x18001be00;vuln2;exe;sub_401390;0x401390;0.5668669585190529
kernel32;dll;1;OpenMutexA;0x18001bfc0;vuln2;exe;sub_401390;0x401390;0.5784005897958736
kernel32;dll;1;Basep8BitStringToDynamicUnicodeString;0x18001c030;vuln2;exe;sub_401390;0x401390;0.6466698195145123
kernel32;dll;1;lstrcmpA;0x18001c42c;vuln2;exe;sub_401390;0x401390;0.6165143786279652
kernel32;dll;1;_lclose;0x18001c5d0;vuln2;exe;sub_401390;0x401390;0.5068210084469088
kernel32;dll;1;GetCurrentActCtxWorker;0x18001c680;vuln2;exe;sub_401390;0x401390;0.6395931297891447
kernel32;dll;1;CreateProcessAStub;0x18001c700;vuln2;exe;sub_401390;0x401390;0.6116696221021818
kernel32;dll;1;CreateProcessWStub;0x18001cb00;vuln2;exe;sub_401390;0x401390;0.6116696221021818
kernel32;dll;1;?WerpValidatePebHeader@@YAJPEAU_WER_PEB_HEADER_BLOCK@@@Z;0x18001cc24;vuln2;exe;sub_401390;0x401390;0.624876461181975
kernel32;dll;1;BasepCheckWebBladeHashes;0x18001cfb0;vuln2;exe;sub_401390;0x401390;0.6840652815512898
kernel32;dll;1;GetExitCodeProcessImplementation;0x18001d000;vuln2;exe;sub_401390;0x401390;0.6686729841818716
kernel32;dll;1;CreateProcessAsUserWStub;0x18001da60;vuln2;exe;sub_401390;0x401390;0.6160360301675547
kernel32;dll;1;CheckServer;0x18001ed1c;vuln2;exe;sub_401390;0x401390;0.5395704808068938
kernel32;dll;1;CmdBatNotification;0x18001ff10;vuln2;exe;sub_401390;0x401390;0.6102850933105368
kernel32;dll;1;SetThreadpoolThreadMinimumStub;0x1800210c0;vuln2;exe;sub_401390;0x401390;0.5324253713932161
kernel32;dll;1;TrySubmitThreadpoolCallbackStub;0x180021290;vuln2;exe;sub_401390;0x401390;0.5324253713932161
kernel32;dll;1;OpenFileMappingA;0x1800215b0;vuln2;exe;sub_401390;0x401390;0.516997759540071
kernel32;dll;1;GetFirmwareType;0x1800227c0;vuln2;exe;sub_401390;0x401390;0.579983269823744
kernel32;dll;1;RemoveDirectoryTransactedA;0x180036ed0;vuln2;exe;sub_401390;0x401390;0.6830537972638013
kernel32;dll;1;WritePrivateProfileSectionW;0x180023d00;vuln2;exe;sub_401390;0x401390;0.6159274296444258
kernel32;dll;1;?AicpAsyncInitializeHandle@@YAKPEAU_RPC_ASYNC_STATE@@K@Z;0x180025ba4;vuln2;exe;sub_401390;0x401390;0.5561865053992612
kernel32;dll;1;?AicpImpersonatingCrossSession@@YAHXZ;0x180025d98;vuln2;exe;sub_401390;0x401390;0.5524091731736984
kernel32;dll;1;SetSystemTimeAdjustment;0x180036cc0;vuln2;exe;sub_401390;0x401390;0.6830122221407137
kernel32;dll;1;SetFileShortNameA;0x1800373c0;vuln2;exe;sub_401390;0x401390;0.6663153851382592
kernel32;dll;1;GetNamedPipeClientSessionId;0x180038090;vuln2;exe;sub_401390;0x401390;0.661561629367506
kernel32;dll;1;GetNumaProximityNode;0x180038420;vuln2;exe;sub_401390;0x401390;0.5450424970168972
kernel32;dll;1;GetProcessDEPPolicy;0x180039050;vuln2;exe;sub_401390;0x401390;0.6972826213769131
kernel32;dll;1;GetFriendlyMatchComm;0x18003d070;vuln2;exe;sub_401390;0x401390;0.5868362780560192
kernel32;dll;1;BaseCheckAppcompatCacheExStub;0x180039710;vuln2;exe;sub_401390;0x401390;0.6083999346180453
kernel32;dll;1;CreateProcessAsUserAStub;0x180039a10;vuln2;exe;sub_401390;0x401390;0.6160360301675547
kernel32;dll;1;CreateProcessInternalAStub;0x180039a90;vuln2;exe;sub_401390;0x401390;0.5999895319130465
kernel32;dll;1;CreateProcessInternalWStub;0x180039b10;vuln2;exe;sub_401390;0x401390;0.5999895319130465
kernel32;dll;1;RegEnumKeyExAStub;0x18003aff0;vuln2;exe;sub_401390;0x401390;0.6370842987563435
kernel32;dll;1;RegEnumKeyExWStub;0x18003b040;vuln2;exe;sub_401390;0x401390;0.6370842987563435
kernel32;dll;1;RegEnumValueAStub;0x18003b090;vuln2;exe;sub_401390;0x401390;0.6370842987563435
kernel32;dll;1;RegEnumValueWStub;0x18003b0e0;vuln2;exe;sub_401390;0x401390;0.6370842987563435
kernel32;dll;1;RegQueryInfoKeyAStub;0x18003b250;vuln2;exe;sub_401390;0x401390;0.597697706091809
kernel32;dll;1;RegQueryInfoKeyWStub;0x18003b2d0;vuln2;exe;sub_401390;0x401390;0.597697706091809
kernel32;dll;1;CheckForReadOnlyResourceFilter;0x18003bd80;vuln2;exe;sub_401390;0x401390;0.6407024852958136
kernel32;dll;1;Toolhelp32ReadProcessMemory;0x18003bde0;vuln2;exe;sub_401390;0x401390;0.4965353856361325
kernel32;dll;1;BaseDestroyVDMEnvironment;0x18003f6a0;vuln2;exe;sub_401390;0x401390;0.6343405076984131
kernel32;dll;1;IsHijriLeapYear;0x1800518a0;vuln2;exe;sub_401390;0x401390;0.6271081566898318
kernel32;dll;1;RegisterWowExec;0x180040d60;vuln2;exe;sub_401390;0x401390;0.608996159274066
kernel32;dll;1;BasepFreeActivationContextActivationBlock;0x180058c60;vuln2;exe;sub_401390;0x401390;0.8837815538223701
kernel32;dll;1;ConvertParity;0x180042194;vuln2;exe;sub_401390;0x401390;0.5686663601559157
kernel32;dll;1;SetTapeParameters;0x180042760;vuln2;exe;sub_401390;0x401390;0.6755875265585325
kernel32;dll;1;SetComPlusPackageInstallStatus;0x180042e40;vuln2;exe;sub_401390;0x401390;0.8336391741778657
kernel32;dll;1;BasepReportFault;0x180043160;vuln2;exe;sub_401390;0x401390;0.5453404707952048
kernel32;dll;1;?FreeStrings@@YAXPEAU_UPDATEDATA@@@Z;0x1800479c4;vuln2;exe;sub_401390;0x401390;0.5390886276076411
kernel32;dll;1;BeginUpdateResourceA;0x180048ca0;vuln2;exe;sub_401390;0x401390;0.6059235825061577
kernel32;dll;1;StringCchCopyA;0x1800491fc;vuln2;exe;sub_401390;0x401390;0.6882068048433951
kernel32;dll;1;EnumDateFormatsA;0x18004a490;vuln2;exe;sub_401390;0x401390;0.6033824994376427
kernel32;dll;1;EnumTimeFormatsA;0x18004a5d0;vuln2;exe;sub_401390;0x401390;0.5464368105977788
kernel32;dll;1;GetUmAlQuraDate;0x18004b514;vuln2;exe;sub_401390;0x401390;0.62876168189474
kernel32;dll;1;IsGregBasedLeapDay;0x18004e68c;vuln2;exe;sub_401390;0x401390;0.5374944146271797
kernel32;dll;1;IsGregBasedLeapYear;0x18004e708;vuln2;exe;sub_401390;0x401390;0.6322756942545761
kernel32;dll;1;ConvertGregBasedToGregDateTime;0x18004e0cc;vuln2;exe;sub_401390;0x401390;0.7035104457391601
kernel32;dll;1;GetGregBasedDayOfYear;0x18004e29c;vuln2;exe;sub_401390;0x401390;0.6945287545304301
kernel32;dll;1;GetGregBasedDaysInMonth;0x18004e2ec;vuln2;exe;sub_401390;0x401390;0.5682464331097492
kernel32;dll;1;GetGregBasedDifferenceInDays;0x18004e358;vuln2;exe;sub_401390;0x401390;0.6676556992911219
kernel32;dll;1;UpdateGregBasedDayOfWeek;0x18004e98c;vuln2;exe;sub_401390;0x401390;0.5906582326102267
kernel32;dll;1;AbsoluteToUmAlQura;0x18004eabc;vuln2;exe;sub_401390;0x401390;0.6327784440837614
kernel32;dll;1;GetUmAlQuraDaysInMonth;0x18004edc4;vuln2;exe;sub_401390;0x401390;0.6801344344649506
kernel32;dll;1;UpdateUmAlQuraDayOfWeek;0x18004f29c;vuln2;exe;sub_401390;0x401390;0.6507600089216015
kernel32;dll;1;AbsoluteToHebrew;0x18004f2f0;vuln2;exe;sub_401390;0x401390;0.6327784440837614
kernel32;dll;1;GetHebrewDaysInMonth;0x18004f77c;vuln2;exe;sub_401390;0x401390;0.6447133097422002
kernel32;dll;1;GetHebrewMonthsInYear;0x18004f7cc;vuln2;exe;sub_401390;0x401390;0.6850783671597788
kernel32;dll;1;IsHebrewLeapMonth;0x18004fc54;vuln2;exe;sub_401390;0x401390;0.5636978714048626
kernel32;dll;1;IsHebrewLeapYear;0x18004fcbc;vuln2;exe;sub_401390;0x401390;0.5799661896557275
kernel32;dll;1;UpdateHebrewDayOfWeek;0x18004feb8;vuln2;exe;sub_401390;0x401390;0.6507600089216015
kernel32;dll;1;??_EYearMonthCalendar@Calendars@Globalization@Windows@@UEAAPEAXI@Z;0x18004ff90;vuln2;exe;sub_401390;0x401390;0.6792892744918967
kernel32;dll;1;?AddYears@PersianCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x1800500b0;vuln2;exe;sub_401390;0x401390;0.5460243321500918
kernel32;dll;1;?AdjustDate@PersianCalendar@Calendars@Globalization@Windows@@UEAAXXZ;0x180050180;vuln2;exe;sub_401390;0x401390;0.6363218061843496
kernel32;dll;1;?GetCalDateTime@PersianCalendar@Calendars@Globalization@Windows@@QEAA_NPEAUCALDATETIME@@@Z;0x180050268;vuln2;exe;sub_401390;0x401390;0.7139827090581069
kernel32;dll;1;?IsLeapYear@PersianCalendar@Calendars@Globalization@Windows@@EEBA_NH@Z;0x180050300;vuln2;exe;sub_401390;0x401390;0.6696303148662075
kernel32;dll;1;?get_NumberOfDaysInThisMonth@PersianCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180050720;vuln2;exe;sub_401390;0x401390;0.6832355202017585
kernel32;dll;1;ConvertHijriDateTimeToSystemTime;0x180051448;vuln2;exe;sub_401390;0x401390;0.5684949435058275
kernel32;dll;1;HijriToAbsolute;0x1800517dc;vuln2;exe;sub_401390;0x401390;0.6654594045639286
kernel32;dll;1;IsHijriLeapDay;0x180051824;vuln2;exe;sub_401390;0x401390;0.5085790778238444
kernel32;dll;1;UpdateHijriDayOfWeek;0x180051a88;vuln2;exe;sub_401390;0x401390;0.6507600089216015
kernel32;dll;1;?CenturiesFrom1900@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CANH@Z;0x180051c1c;vuln2;exe;sub_401390;0x401390;0.6495961566374066
kernel32;dll;1;?GetGregorianYear@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CAHN@Z;0x180052454;vuln2;exe;sub_401390;0x401390;0.6001067388847874
kernel32;dll;1;?JulianCenturies@CalendricalCalculations@Calendars@Globalization@Windows@@YANN@Z;0x180052560;vuln2;exe;sub_401390;0x401390;0.5869854401556505
kernel32;dll;1;?Pack@GregorianCalendar@Calendars@Globalization@Windows@@SA?AUFixedDate@234@HHH@Z;0x180052734;vuln2;exe;sub_401390;0x401390;0.5128336794009364
kernel32;dll;1;?AddDays@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x180053190;vuln2;exe;sub_401390;0x401390;0.6836653201295374
kernel32;dll;1;?GetDayOfWeek@YearMonthCalendar@Calendars@Globalization@Windows@@QEBA?AW4DayOfWeek@34@XZ;0x180053250;vuln2;exe;sub_401390;0x401390;0.6810898230955985
kernel32;dll;1;?get_LastDayInThisMonth@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x1800532b0;vuln2;exe;sub_401390;0x401390;0.6480370486619839
kernel32;dll;1;?get_LastMonthInThisYear@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180053320;vuln2;exe;sub_401390;0x401390;0.6480370486619839
kernel32;dll;1;?get_LastYearInThisEra@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180053370;vuln2;exe;sub_401390;0x401390;0.6253097759347112
kernel32;dll;1;?put_Day@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x1800533c0;vuln2;exe;sub_401390;0x401390;0.6946124209022249
kernel32;dll;1;?put_Era@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x180053410;vuln2;exe;sub_401390;0x401390;0.6816763125371976
kernel32;dll;1;?put_Month@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x180053470;vuln2;exe;sub_401390;0x401390;0.6348056157075722
kernel32;dll;1;?put_Year@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x1800534d0;vuln2;exe;sub_401390;0x401390;0.6547053734634369
kernel32;dll;1;BasepTpIoFinalizationCallback;0x180057fe0;vuln2;exe;sub_401390;0x401390;0.6156845278402379
kernel32;dll;1;SetRegValue;0x18005810c;vuln2;exe;sub_401390;0x401390;0.6173631459054418
kernel32;dll;1;IsThisARootDirectory;0x18005912c;vuln2;exe;sub_401390;0x401390;0.514160422824802
